id_pessoa,id_empresa
p58702,e6122
p81234,e4292
p29706,e9903
p19024,e6943
p22583,e212
p99189,e6250
p700,e7611
p40297,e1735
p52236,e8471
p1613,e9785
p63342,e358
p78530,e8570
p23750,e8017
p11874,e9344
p77278,e508
p87655,e383
p97554,e9139
p68639,e7830
p74281,e6725
p62256,e601
p27758,e4904
p39295,e8771
p69437,e6452
p41961,e9126
p96100,e4419
p70007,e3028
p16810,e3166
p18360,e2820
p87687,e9642
p29366,e7605
p25348,e3380
p86982,e1001
p89245,e7850
p2865,e1693
p35438,e6904
p89907,e2836
p24510,e3967
p72814,e505
p52751,e4053
p86892,e4421
p91098,e791
p1795,e4648
p1840,e8911
p63431,e7865
p43152,e2568
p4417,e4911
p61432,e7726
p20541,e741
p34210,e7995
p68807,e9199
p9323,e5776
p7339,e529
p61271,e645
p32807,e9140
p90030,e2110
p39091,e7964
p82304,e1521
p40362,e5813
p3813,e3577
p50806,e7774
p80746,e8268
p79119,e3898
p28975,e1413
p41289,e2097
p64500,e990
p1163,e2012
p5339,e9758
p61389,e3264
p91001,e788
p56097,e9057
p58539,e2313
p58452,e3252
p64736,e1315
p23265,e709
p1700,e9222
p43495,e5873
p74670,e1657
p61969,e5691
p42314,e1484
p85423,e6299
p93077,e4258
p63475,e7122
p5870,e335
p16576,e9234
p59150,e1168
p62753,e5009
p71944,e389
p10022,e1687
p47664,e301
p74850,e5409
p15982,e5429
p83289,e944
p5725,e105
p78000,e6737
p21864,e3258
p98581,e1450
p578,e2430
p80848,e8088
p93553,e4610
p53431,e1831
p64669,e6810
p81363,e765
p65993,e8524
p4532,e8043
p91710,e5426
p7959,e1521
p78743,e3977
p84233,e3730
p14391,e7105
p39582,e9002
p23658,e1394
p49611,e3383
p46888,e4627
p24895,e4747
p77875,e2500
p58773,e1315
p21005,e9353
p70520,e7514
p94775,e7329
p8341,e4631
p51593,e8149
p51269,e9605
p92938,e9416
p28027,e50
p31010,e9084
p74044,e9821
p95099,e5608
p68325,e3986
p17538,e2183
p78870,e8629
p71597,e5777
p40857,e1439
p64062,e2295
p56946,e2316
p9845,e4632
p40728,e8727
p62594,e4271
p43451,e2848
p17332,e5034
p73151,e6668
p64480,e7456
p75727,e9166
p72274,e1431
p25336,e406
p5930,e9270
p86349,e3246
p5765,e2300
p24830,e8707
p63739,e7098
p10262,e4560
p63665,e5372
p11329,e5185
p45080,e9315
p12940,e5258
p57958,e8487
p615,e8921
p52128,e3589
p62923,e1017
p86982,e7557
p25560,e720
p61433,e2733
p45710,e6245
p42358,e8235
p54283,e5788
p89610,e6748
p42160,e6243
p12232,e5980
p97978,e1535
p24448,e9334
p84398,e6584
p89667,e9224
p76874,e9147
p51074,e505
p31052,e5440
p55306,e2232
p1264,e2280
p93128,e7186
p36845,e5868
p82238,e7582
p61358,e7247
p22489,e1415
p43925,e4446
p90141,e8918
p4461,e4207
p10801,e243
p43665,e1838
p55463,e7928
p66008,e5021
p7507,e89
p60561,e8963
p3485,e2116
p32473,e2639
p3214,e8830
p6036,e3501
p13339,e4506
p17471,e4329
p8787,e4446
p39595,e2084
p94059,e7123
p61707,e1733
p69921,e3833
p90971,e3150
p63818,e7605
p45362,e7439
p31979,e5232
p84750,e6093
p11013,e8594
p15291,e961
p35973,e5848
p27677,e2941
p99401,e8110
p37478,e1254
p24768,e4679
p74182,e2114
p25101,e3596
p91149,e4899
p24177,e6142
p72264,e496
p12253,e6671
p16844,e9419
p43575,e4651
p43683,e7049
p24764,e4315
p85298,e6674
p24438,e4489
p39651,e3381
p57031,e1917
p53671,e6443
p32759,e9969
p37104,e5023
p22942,e8808
p11439,e9562
p80515,e1571
p65275,e8301
p92030,e5610
p30580,e9196
p97838,e2597
p99884,e7086
p30014,e4210
p91049,e8579
p10615,e8777
p85376,e8797
p53285,e7356
p16397,e8222
p33965,e4870
p83050,e3029
p55557,e5768
p59073,e3736
p98242,e3698
p21494,e4450
p82786,e3268
p43966,e4402
p17680,e5649
p16130,e1242
p52817,e6551
p11879,e5080
p70174,e6057
p64281,e1322
p72492,e9529
p63522,e7409
p80816,e2701
p98279,e1139
p49237,e4588
p93828,e9716
p58639,e8730
p73777,e7207
p58867,e576
p96041,e6894
p87150,e2292
p10547,e265
p13256,e5559
p72714,e2748
p34008,e8141
p95345,e2889
p32952,e6407
p10240,e8769
p4657,e368
p6254,e319
p81656,e8542
p93776,e1380
p15156,e5969
p89341,e8338
p85834,e2980
p2252,e3156
p80451,e5630
p9045,e8855
p6545,e2005
p4595,e6325
p98697,e8837
p29219,e8325
p85041,e6986
p30071,e7024
p644,e8583
p62420,e7798
p38631,e9940
p5232,e3378
p44880,e2087
p38244,e683
p93039,e2597
p46383,e3649
p17029,e7440
p16319,e8279
p16664,e4125
p7193,e5957
p76890,e5996
p43261,e477
p74892,e3304
p38794,e4017
p89398,e7021
p19046,e4121
p63413,e7179
p53436,e584
p79132,e669
p29454,e4033
p95668,e6397
p60631,e4058
p79022,e9603
p86882,e9457
p8031,e2611
p96237,e3057
p30639,e6250
p7915,e3212
p15165,e2424
p66360,e9100
p24620,e4973
p4646,e5556
p66061,e1741
p93778,e3587
p67769,e1070
p98595,e9722
p44685,e7502
p79311,e6097
p51262,e4419
p84845,e7608
p29391,e6481
p59693,e9591
p74284,e6497
p98467,e7748
p40743,e9160
p63093,e1431
p34223,e1903
p86529,e6500
p21086,e4277
p83037,e2404
p35139,e5027
p39452,e8021
p22994,e7936
p91709,e4911
p54068,e3390
p50153,e7366
p58770,e3633
p34405,e5247
p66536,e6569
p60010,e3216
p23725,e2581
p89829,e7146
p43270,e7466
p95782,e1935
p30446,e9741
p13142,e7951
p29834,e4584
p99567,e1953
p38143,e2502
p54477,e6682
p68046,e2538
p13306,e643
p20764,e2457
p34859,e1907
p61888,e7285
p91932,e8149
p63470,e3383
p69651,e5743
p17698,e7412
p76709,e1935
p70455,e8848
p16928,e2276
p32855,e9282
p76830,e8535
p34357,e8409
p29756,e7361
p93100,e7696
p81653,e9593
p64787,e1288
p12861,e602
p25758,e1502
p24430,e1167
p94161,e182
p78759,e8755
p6435,e7226
p24672,e828
p77476,e4798
p47622,e5650
p60937,e4207
p93749,e3875
p29831,e1032
p68083,e9689
p87089,e656
p68452,e6060
p87336,e6740
p83275,e7279
p42040,e5922
p85818,e511
p75770,e8438
p44768,e1679
p72175,e8659
p2225,e624
p67725,e9808
p89383,e2880
p43107,e7596
p59127,e266
p42752,e5606
p59524,e64
p95790,e7073
p19693,e9921
p87352,e3794
p9849,e4324
p69251,e2050
p19728,e2660
p1879,e2596
p96446,e2834
p69393,e8634
p54434,e8671
p15486,e3962
p29692,e347
p360,e1240
p11042,e7551
p56647,e6887
p65083,e3730
p36167,e3543
p47625,e7003
p95994,e1271
p52827,e7656
p55865,e8621
p89772,e600
p5134,e9639
p21329,e6225
p8554,e4298
p27889,e9384
p52261,e3149
p71466,e6963
p86065,e723
p8443,e7576
p63245,e3701
p70205,e7397
p47081,e8443
p22237,e3843
p31503,e7934
p8192,e1296
p30826,e2951
p72838,e6698
p5852,e1184
p42747,e9628
p58904,e5010
p36203,e336
p83381,e3044
p16666,e1593
p84394,e2246
p29227,e8924
p60819,e3371
p4257,e9365
p72896,e9692
p25765,e2300
p12774,e6540
p375,e2179
p23394,e7647
p19235,e829
p25398,e5183
p18018,e6390
p43583,e2234
p21422,e7155
p82349,e1736
p96570,e3892
p36570,e1109
p4218,e3394
p54072,e1745
p68197,e291
p14570,e2015
p60269,e9280
p42652,e5509
p34254,e9170
p12922,e2226
p72462,e9242
p22041,e997
p81088,e38
p38523,e6262
p93921,e3732
p95061,e5519
p56907,e7923
p87503,e9563
p99071,e8662
p36458,e7682
p60886,e5576
p11059,e4840
p75366,e1862
p52980,e8514
p97188,e1565
p68814,e9619
p94297,e3676
p31683,e4497
p73973,e5081
p3377,e9604
p61035,e358
p40717,e1392
p27261,e4077
p9286,e8138
p43720,e1937
p37533,e3287
p35898,e3675
p59369,e4089
p89361,e7618
p3730,e4525
p54360,e6394
p30552,e5218
p44995,e9378
p28356,e6201
p41638,e7635
p7923,e3670
p55050,e7164
p15956,e5651
p46045,e6637
p29362,e454
p58412,e2417
p82901,e2220
p25285,e3337
p92113,e2945
p85612,e4025
p52423,e1374
p10161,e9583
p28370,e2359
p65729,e5499
p1420,e3218
p48256,e7102
p45059,e1418
p43179,e8056
p4789,e1083
p48214,e5307
p70973,e7873
p62022,e9153
p69917,e8107
p82161,e6616
p96387,e5645
p48713,e2187
p35222,e1234
p27299,e6261
p26101,e8188
p7422,e6994
p12266,e583
p25258,e3564
p11253,e2476
p94316,e4362
p22957,e1131
p77324,e6841
p17912,e7173
p90679,e6829
p60138,e2212
p88763,e9490
p58929,e3622
p29628,e9778
p93229,e8760
p22601,e4622
p57289,e9337
p5212,e5641
p38952,e9825
p44026,e2326
p7039,e3240
p30115,e7376
p14672,e7979
p70724,e8536
p50377,e551
p22025,e7498
p17700,e7239
p19045,e7497
p62967,e8636
p30355,e3920
p56136,e6855
p2297,e5260
p83101,e4632
p80751,e5794
p84310,e1909
p78209,e3901
p52491,e8370
p81427,e4484
p47138,e2476
p10733,e2716
p25508,e4592
p74424,e3987
p91947,e521
p11029,e4331
p19167,e4740
p26581,e5951
p19073,e8208
p53616,e1122
p90604,e12
p92255,e2226
p63747,e5576
p27083,e2705
p50748,e543
p14042,e6195
p54891,e7013
p76339,e4016
p13348,e573
p50387,e5311
p59370,e6733
p94056,e1443
p49558,e9906
p39401,e5345
p45969,e3575
p2211,e7996
p67486,e3631
p85016,e6176
p85283,e5666
p38563,e5131
p41285,e2673
p84518,e4
p40975,e5620
p96843,e2873
p31509,e4118
p93827,e4488
p45,e7182
p40567,e9779
p88512,e4044
p41789,e5218
p99616,e2808
p33126,e1836
p75332,e3117
p37350,e5702
p23750,e1454
p25480,e3268
p90291,e5602
p12501,e3267
p92861,e3111
p8594,e8497
p7151,e1627
p39391,e4197
p65023,e2191
p47459,e4807
p68029,e3868
p21257,e8837
p15395,e5723
p42144,e3835
p24491,e7215
p53946,e2344
p29302,e6007
p79103,e3001
p8167,e2023
p89789,e118
p71286,e8161
p91197,e4133
p33894,e6295
p45250,e1011
p369,e3980
p31576,e8091
p546,e3138
p16356,e81
p66348,e1026
p33452,e3281
p56604,e7660
p24244,e7494
p52980,e8737
p63537,e3874
p20088,e4793
p48822,e3272
p55341,e5540
p61276,e3389
p2403,e1689
p87780,e6269
p79151,e608
p91955,e191
p73314,e163
p25940,e9750
p6615,e3014
p23117,e6018
p22248,e9871
p92292,e730
p76856,e9771
p38112,e3990
p92207,e4216
p8008,e7085
p59666,e8931
p33988,e9493
p48805,e752
p68,e7647
p63178,e8903
p66719,e3122
p85744,e9031
p31199,e3400
p4797,e4305
p54129,e3
p50346,e6472
p666,e2979
p87081,e6385
p62303,e5912
p1369,e1909
p79289,e7513
p7759,e6394
p1569,e2697
p23349,e6881
p98702,e9611
p80474,e2503
p51158,e7445
p90745,e3667
p23204,e1480
p27369,e6688
p67252,e9786
p53270,e3744
p11273,e4245
p78201,e6684
p85856,e4943
p35070,e1664
p20451,e6261
p15270,e193
p99585,e4619
p70573,e3725
p36115,e8030
p66967,e5256
p10930,e5189
p15918,e7407
p15389,e1568
p45584,e9306
p71517,e6987
p4051,e6298
p6080,e4025
p90321,e6172
p9408,e9193
p11449,e237
p82838,e8434
p54518,e989
p24526,e5969
p28794,e3897
p82975,e3684
p5386,e5875
p12532,e6959
p42343,e1507
p70959,e1586
p12782,e8537
p86450,e8518
p77888,e115
p70871,e5377
p71979,e3577
p66993,e2717
p45393,e2120
p69508,e7730
p58226,e1021
p56958,e8023
p33720,e1966
p57381,e2463
p819,e831
p42252,e2542
p75914,e4561
p21355,e9526
p32870,e1946
p293,e8246
p14623,e6564
p20525,e653
p12613,e4321
p29729,e1765
p3021,e3530
p46920,e2369
p81812,e2267
p64009,e4539
p22120,e7966
p90270,e3940
p5925,e3171
p75001,e4507
p92752,e1822
p52523,e771
p64447,e6026
p17481,e2811
p6257,e6024
p33021,e8696
p55921,e8974
p89214,e6828
p6596,e2082
p41849,e2510
p79685,e1594
p71591,e7521
p92647,e9517
p33991,e6843
p95866,e4111
p8632,e321
p60928,e7772
p67192,e6117
p67496,e1822
p73877,e8869
p27346,e8143
p10500,e1451
p68478,e6888
p80276,e4657
p40458,e3987
p49100,e7872
p45958,e9054
p70485,e8108
p383,e6854
p82618,e3966
p73987,e6415
p87919,e2568
p79142,e9704
p83934,e2372
p69439,e1467
p7278,e9900
p64953,e4704
p22793,e8316
p81523,e7605
p83757,e1368
p48604,e5329
p91091,e3667
p26079,e5664
p13475,e7361
p71527,e1286
p77291,e5077
p96310,e2322
p39545,e5321
p44124,e6728
p25071,e3430
p18078,e2749
p46082,e6229
p61773,e4557
p55327,e3448
p39686,e885
p49420,e302
p52974,e5310
p97178,e6931
p43383,e274
p65548,e1880
p42730,e719
p63741,e3402
p85014,e6496
p84442,e9205
p96267,e1378
p36566,e7471
p62407,e2430
p82130,e510
p12973,e3704
p83097,e5661
p7668,e7707
p70180,e2703
p47900,e512
p6141,e6816
p92027,e5099
p63774,e8650
p5252,e7437
p84298,e6015
p14708,e3826
p34472,e1359
p81602,e2583
p92657,e8391
p45584,e954
p22000,e7023
p89961,e2531
p94451,e1461
p72829,e4607
p80184,e9325
p34210,e5646
p80759,e6968
p2857,e2315
p41753,e6383
p17851,e481
p34576,e7647
p47026,e1091
p94770,e2373
p26872,e6284
p83911,e3427
p70853,e6949
p77189,e198
p74651,e749
p28596,e5179
p84113,e85
p7104,e1680
p73117,e5666
p54804,e8131
p32143,e1215
p8995,e9382
p97689,e7180
p54907,e9323
p39335,e640
p43053,e8531
p9806,e6746
p11091,e3848
p54083,e1913
p15029,e6227
p70931,e874
p64748,e9156
p59685,e7671
p28610,e3422
p62857,e2760
p88135,e4923
p90908,e5003
p52937,e9104
p49633,e4585
p31719,e2509
p99174,e5044
p76985,e5922
p68731,e3475
p59912,e7483
p35091,e4785
p24901,e7620
p77142,e9676
p86675,e8632
p42896,e7343
p19519,e9068
p75337,e3194
p584,e7550
p58742,e328
p59015,e4449
p81138,e1611
p84500,e2412
p1494,e7481
p17940,e1447
p4774,e5758
p69037,e6666
p63930,e7350
p30446,e1868
p30235,e8451
p39189,e9723
p26869,e9708
p41606,e6874
p41436,e551
p76647,e5592
p57505,e6458
p95456,e7364
p43807,e8118
p44717,e1190
p33880,e6323
p56419,e7472
p69368,e6463
p9922,e1798
p66493,e1432
p78844,e6306
p94360,e6547
p99008,e4239
p56961,e2816
p38634,e290
p52325,e4695
p11839,e2140
p29372,e236
p14499,e4815
p21021,e4663
p50375,e6411
p9823,e8242
p86156,e2902
p90004,e786
p46993,e512
p17518,e3277
p28658,e8593
p15995,e61
p52458,e4731
p95862,e9741
p40604,e9075
p40198,e8217
p79898,e5819
p54576,e5806
p24800,e1623
p84763,e9644
p87859,e4571
p7189,e2669
p28551,e2250
p2290,e4433
p814,e82
p83924,e8891
p17066,e542
p32313,e495
p86628,e2534
p34914,e3347
p1998,e6093
p84509,e8728
p37225,e6692
p88515,e1070
p87011,e9218
p44590,e8249
p81456,e695
p71060,e8500
p36440,e1857
p41800,e1641
p86707,e4092
p91580,e3250
p96327,e6457
p90325,e1080
p22653,e1984
p24738,e3164
p74095,e293
p74990,e5727
p48391,e1425
p11942,e185
p90880,e5579
p64191,e6046
p64105,e1936
p54057,e6252
p31578,e394
p13425,e3557
p67985,e180
p76972,e7713
p17051,e9430
p32612,e6154
p43256,e9005
p16895,e3198
p18384,e7336
p86355,e6879
p19582,e7113
p13636,e9525
p96396,e6289
p99012,e6320
p34831,e6519
p99543,e8853
p81022,e2355
p80505,e6
p21442,e3494
p39058,e9066
p45195,e5284
p96440,e7663
p62253,e3447
p93103,e3850
p64381,e6314
p31515,e5296
p66222,e630
p89492,e8595
p96871,e4680
p97358,e2381
p75676,e190
p3106,e7795
p53732,e9150
p11950,e7657
p11397,e3461
p56054,e3474
p63604,e3774
p47367,e1841
p27107,e365
p11990,e6213
p90225,e8014
p37145,e7323
p51326,e7177
p80445,e3886
p76213,e9666
p91378,e8363
p55752,e6945
p78798,e5829
p12063,e7665
p48676,e7899
p55786,e9284
p56823,e3801
p95367,e9891
p33832,e2390
p58269,e9112
p16498,e7338
p15351,e4138
p8963,e5852
p74265,e4077
p65312,e3631
p16762,e2518
p74776,e1189
p38526,e1087
p15364,e8318
p40436,e6573
p21123,e8204
p16103,e5903
p97130,e5654
p90816,e7316
p61748,e5622
p45388,e681
p53215,e8236
p32159,e7508
p47172,e9585
p99005,e6632
p90091,e3623
p65631,e6883
p12920,e2524
p44102,e6275
p20413,e7370
p74141,e7336
p35191,e4160
p17242,e4880
p23798,e1192
p88989,e7298
p18062,e5038
p15015,e8739
p6524,e6579
p78196,e6073
p58217,e4245
p41687,e7113
p92474,e677
p32587,e8831
p63073,e1281
p27382,e6161
p95769,e8144
p15224,e249
p31594,e9924
p70692,e9892
p44853,e6781
p696,e1641
p98862,e9050
p89462,e9073
p81882,e7606
p75103,e2999
p60452,e5205
p75609,e5505
p83805,e4556
p82158,e8318
p51127,e5730
p82120,e4960
p41078,e8679
p81873,e2693
p34333,e6641
p96975,e2042
p48420,e2717
p32681,e8986
p21552,e7546
p88359,e7263
p61521,e8384
p89653,e2026
p12166,e6844
p78357,e8073
p36255,e2976
p28069,e8025
p48213,e2064
p82915,e3006
p797,e4528
p38020,e1828
p19593,e9826
p69882,e5614
p99364,e1879
p6959,e7771
p18857,e610
p26648,e8092
p55740,e4564
p58243,e7678
p78367,e7339
p93800,e6247
p93759,e9619
p22097,e8335
p29889,e4700
p38475,e2330
p88120,e1404
p90014,e517
p4087,e8315
p35541,e5623
p41282,e3673
p82092,e9341
p92916,e2734
p24807,e58
p9061,e9829
p11836,e5898
p64170,e2245
p28895,e8118
p13814,e2247
p8546,e2355
p38948,e9747
p35116,e3839
p31901,e3196
p30815,e4499
p57722,e147
p59907,e1837
p40889,e8204
p92342,e9728
p92652,e9662
p39302,e311
p49685,e7315
p51151,e778
p22368,e2842
p70922,e4410
p66909,e326
p95543,e1560
p74647,e7544
p31347,e228
p16504,e1980
p84115,e913
p55991,e8531
p36531,e6099
p96851,e1597
p98775,e155
p58581,e4098
p36056,e2290
p16194,e3080
p10028,e724
p53641,e1237
p76025,e4025
p10288,e8853
p93795,e8404
p30779,e7015
p59726,e9996
p62640,e7397
p94597,e9396
p15836,e2210
p67552,e7028
p30783,e2176
p8832,e5504
p26675,e9653
p88163,e7569
p46884,e7002
p80044,e2286
p97267,e2231
p47274,e2303
p27526,e490
p37768,e4976
p68301,e2364
p37456,e9514
p23272,e2434
p81454,e1302
p89202,e2290
p15395,e9423
p63813,e1244
p50289,e9294
p82932,e4578
p62058,e9004
p58902,e394
p71800,e550
p85004,e3813
p23470,e2729
p34477,e2217
p72001,e2953
p44732,e3556
p52515,e1209
p74607,e4754
p32807,e9441
p86713,e9598
p5950,e4970
p49474,e3060
p68005,e7637
p55187,e7417
p42265,e6014
p12204,e7993
p50768,e3677
p40766,e7697
p50609,e7450
p8865,e3234
p86684,e6823
p8417,e8823
p46528,e9723
p60507,e913
p53616,e8189
p31258,e3047
p10216,e9606
p7773,e7477
p44505,e7501
p68017,e6543
p7035,e5940
p76795,e8087
p20345,e6561
p64275,e1531
p77945,e359
p54842,e3859
p16387,e642
p97364,e1171
p92179,e2124
p31626,e3320
p98679,e2096
p75204,e8054
p48318,e2971
p13635,e1924
p38042,e9145
p15438,e3982
p6023,e3982
p66853,e6509
p56973,e6864
p84112,e2192
p62922,e1561
p57027,e9240
p34818,e3039
p31623,e7953
p94965,e2209
p54611,e6822
p8430,e1927
p40455,e5557
p20685,e4997
p26337,e1463
p17145,e4516
p88329,e1005
p36564,e3330
p33179,e3033
p22575,e7520
p21653,e4183
p93531,e496
p42848,e8104
p69225,e9041
p44848,e4785
p60239,e3683
p58225,e582
p67879,e9731
p72491,e3375
p91911,e7875
p83605,e8847
p26007,e5726
p24827,e1363
p65681,e9491
p88847,e928
p62711,e5277
p96438,e3550
p45244,e5167
p60166,e9357
p32407,e6384
p5400,e9576
p78605,e9873
p93459,e611
p26853,e6163
p92821,e9548
p73208,e2874
p50773,e7037
p50618,e8642
p97276,e1219
p7839,e4787
p97229,e2910
p10682,e6816
p86094,e5765
p98306,e6460
p39913,e2903
p84532,e8342
p53370,e5625
p32022,e8923
p45799,e7837
p99911,e1851
p47338,e2099
p87258,e1638
p24473,e2845
p38735,e9155
p81158,e7335
p65889,e7716
p51929,e4206
p79546,e190
p63350,e2391
p62989,e4219
p34229,e6107
p93959,e3948
p95029,e7479
p84165,e6035
p66680,e7479
p91028,e3307
p59545,e7968
p86878,e3590
p83626,e6311
p47705,e3968
p61581,e4179
p68540,e4139
p61609,e2192
p88133,e5943
p70228,e9606
p60822,e3759
p87246,e1640
p75552,e5274
p8407,e6418
p86688,e4167
p77194,e7826
p36376,e9923
p24421,e6534
p90527,e6088
p61376,e6867
p45986,e3104
p61463,e3680
p90634,e3674
p58098,e8863
p8970,e7556
p14316,e4176
p30759,e3083
p13884,e7570
p30327,e7527
p55521,e1810
p3784,e4105
p68380,e9960
p79321,e557
p78732,e9937
p59766,e2499
p48533,e4652
p92293,e769
p3969,e6919
p57456,e42
p88202,e4576
p69968,e6846
p95618,e5379
p62996,e1095
p32835,e5396
p36366,e3020
p7235,e735
p73541,e1950
p10160,e4766
p5290,e6058
p55551,e6291
p51983,e6526
p80378,e1718
p12064,e5537
p38591,e2406
p20326,e1930
p18231,e2424
p22467,e1972
p32263,e8448
p50027,e2231
p18433,e3982
p39234,e3504
p13685,e2636
p46860,e1528
p11441,e2578
p52956,e1358
p44917,e5355
p88553,e508
p88223,e7185
p84519,e4290
p61489,e4127
p82584,e2449
p96076,e6019
p74747,e558
p8932,e417
p78083,e8188
p64089,e5696
p91602,e8680
p30202,e3404
p5896,e6229
p52510,e8864
p91800,e3222
p63587,e3783
p25780,e8566
p59676,e7953
p59000,e7868
p49709,e2961
p74514,e1970
p9001,e7368
p44049,e9197
p39442,e182
p89880,e9901
p71485,e5280
p44424,e7149
p84111,e1906
p17327,e9748
p3856,e3298
p93294,e9974
p70088,e5427
p89353,e1684
p58827,e1567
p58515,e6434
p67174,e5649
p81187,e9976
p44676,e9364
p45364,e3266
p83538,e2679
p3959,e2462
p5387,e4403
p91290,e4184
p64658,e3709
p88450,e346
p55225,e6980
p57978,e2165
p1442,e2069
p81344,e4124
p8978,e8467
p93824,e1518
p44513,e3530
p85644,e5387
p85860,e2401
p4728,e9377
p78002,e3351
p41159,e8566
p77349,e6442
p1509,e8152
p60189,e2895
p35858,e774
p46532,e5427
p12377,e3085
p31318,e9431
p19800,e8646
p29876,e9468
p89567,e5839
p17227,e4697
p45760,e9361
p80211,e8332
p12773,e9452
p78540,e5249
p13049,e377
p98321,e9115
p60165,e5786
p65264,e2289
p13199,e2974
p34215,e5755
p92339,e4807
p25228,e8436
p53051,e9447
p38268,e1856
p9465,e4027
p25161,e294
p35372,e3528
p26741,e8328
p96314,e2836
p23163,e1437
p74565,e2797
p55631,e273
p25188,e8720
p11885,e7946
p23689,e4298
p78670,e5706
p24108,e4985
p39413,e540
p99514,e297
p60006,e5129
p64472,e2913
p7638,e9715
p31024,e9354
p75686,e3141
p78916,e3181
p11944,e9003
